Hazard Type,Date & Time,District,Latitude,Longitude,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Source,Magnitude,Depth (km),Intensity,Seismic Wave Data,Aftershocks,Casualties & Injuries,Infrastructure Damage,Response & Recovery Measures
Flood,2021-11-12 12:02:15,Nagar,35.1628,74.0524,River Flood,453.1,2512.8,9.4,"Area:2.8 sq km, Population:122","Infrastructure:411469, Crops:5147, Livelihoods:39663",28,Evacuated:441,No,Hydrological Department Report,,,,,,,,
Flood,2019-10-30 19:37:09,Nagar,35.5893,76.8668,River Flood,487.9,3947.5,6.9,"Area:49.6 sq km, Population:2751","Infrastructure:442787, Crops:7595, Livelihoods:2741",21,Evacuated:8273,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-02-04 17:24:47,Nagar,36.9647,76.7253,Urban Flood,383.6,808.0,8.8,"Area:30.2 sq km, Population:7050","Infrastructure:161147, Crops:3729, Livelihoods:6152",4,Evacuated:776,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-04-09 15:06:18,Nagar,36.7543,75.5949,River Flood,309.3,4405.4,1.6,"Area:25.0 sq km, Population:7171","Infrastructure:314483, Crops:4980, Livelihoods:3349",10,Evacuated:719,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-06-08 02:40:18,Nagar,35.8774,76.118,River Flood,280.0,1288.8,9.3,"Area:31.1 sq km, Population:9710","Infrastructure:77127, Crops:3450, Livelihoods:35298",22,Evacuated:9534,No,Hydrological Department Report,,,,,,,,
Flood,2018-03-15 09:57:17,Nagar,36.1401,76.1089,Flash Flood,141.9,4235.0,6.5,"Area:7.8 sq km, Population:9421","Infrastructure:459311, Crops:4523, Livelihoods:18544",12,Evacuated:7987,Yes,Hydrological Department Report,,,,,,,,
Flood,2014-05-17 06:16:26,Nagar,35.2955,76.6227,River Flood,418.0,4080.6,8.8,"Area:43.9 sq km, Population:1076","Infrastructure:30271, Crops:121, Livelihoods:1242",26,Evacuated:6255,No,Hydrological Department Report,,,,,,,,
Flood,2018-03-16 00:12:33,Nagar,35.2975,75.8529,River Flood,388.2,1224.1,9.5,"Area:11.2 sq km, Population:8520","Infrastructure:493920, Crops:3174, Livelihoods:11633",30,Evacuated:4086,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-08-11 16:14:35,Nagar,36.2331,75.4945,Urban Flood,392.6,4702.6,3.5,"Area:8.1 sq km, Population:9888","Infrastructure:295795, Crops:326, Livelihoods:47200",26,Evacuated:9928,Yes,Hydrological Department Report,,,,,,,,
Flood,2019-05-21 13:04:51,Nagar,35.8429,75.1189,Flash Flood,76.8,211.6,8.0,"Area:9.1 sq km, Population:7537","Infrastructure:164006, Crops:3160, Livelihoods:32909",24,Evacuated:9420,No,Hydrological Department Report,,,,,,,,
Flood,2020-03-07 06:33:16,Nagar,35.1988,74.173,River Flood,219.0,824.3,7.7,"Area:22.7 sq km, Population:8140","Infrastructure:310276, Crops:1172, Livelihoods:36203",3,Evacuated:4458,Yes,Hydrological Department Report,,,,,,,,
Flood,2014-04-16 04:28:08,Nagar,36.5179,75.716,Urban Flood,57.5,2992.4,1.1,"Area:30.7 sq km, Population:3559","Infrastructure:79479, Crops:8934, Livelihoods:18654",4,Evacuated:5003,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-10-19 02:06:40,Nagar,36.9367,76.7312,Urban Flood,407.9,4734.5,1.5,"Area:32.8 sq km, Population:1410","Infrastructure:291162, Crops:3636, Livelihoods:4442",14,Evacuated:1496,Yes,Hydrological Department Report,,,,,,,,
Flood,2018-11-24 15:03:53,Nagar,36.2991,76.2208,River Flood,80.0,2158.0,8.2,"Area:1.0 sq km, Population:5356","Infrastructure:409888, Crops:9561, Livelihoods:15591",23,Evacuated:610,Yes,Hydrological Department Report,,,,,,,,
Flood,2022-10-21 01:55:12,Nagar,36.3077,74.6355,Flash Flood,378.5,3920.0,6.3,"Area:4.1 sq km, Population:8679","Infrastructure:205241, Crops:2261, Livelihoods:19305",15,Evacuated:3261,No,Hydrological Department Report,,,,,,,,
Flood,2016-02-26 14:06:29,Nagar,36.4885,74.4846,Urban Flood,110.4,4930.7,3.6,"Area:39.7 sq km, Population:6758","Infrastructure:459023, Crops:9801, Livelihoods:20309",5,Evacuated:1909,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-06-12 09:35:28,Nagar,35.7801,75.2349,Flash Flood,273.3,3179.6,8.5,"Area:21.0 sq km, Population:7866","Infrastructure:358604, Crops:744, Livelihoods:37386",8,Evacuated:1379,No,Hydrological Department Report,,,,,,,,
Flood,2018-06-24 00:06:35,Nagar,36.5105,76.146,River Flood,139.6,3813.1,7.4,"Area:17.0 sq km, Population:1349","Infrastructure:347365, Crops:8444, Livelihoods:4992",6,Evacuated:1679,Yes,Hydrological Department Report,,,,,,,,
Flood,2020-09-15 11:37:48,Nagar,35.9359,74.42,River Flood,67.2,1011.5,6.7,"Area:17.0 sq km, Population:582","Infrastructure:3302, Crops:838, Livelihoods:42289",27,Evacuated:8027,No,Hydrological Department Report,,,,,,,,
Flood,2017-08-05 05:37:51,Nagar,36.1017,75.2302,Flash Flood,289.8,347.0,1.1,"Area:31.6 sq km, Population:3280","Infrastructure:97781, Crops:9862, Livelihoods:40849",25,Evacuated:1671,No,Hydrological Department Report,,,,,,,,
Flood,2015-08-18 20:29:35,Ghanche,36.8628,74.686,Flash Flood,492.2,1326.2,2.3,"Area:37.0 sq km, Population:9182","Infrastructure:405429, Crops:7884, Livelihoods:38371",2,Evacuated:2109,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-10-06 02:07:14,Ghanche,36.6395,76.1621,Flash Flood,394.7,233.0,7.1,"Area:19.8 sq km, Population:516","Infrastructure:319524, Crops:4361, Livelihoods:29747",6,Evacuated:5917,Yes,Hydrological Department Report,,,,,,,,
Flood,2017-08-23 06:19:01,Ghanche,35.0068,74.0157,River Flood,400.1,3844.8,1.2,"Area:37.3 sq km, Population:555","Infrastructure:66002, Crops:218, Livelihoods:1011",13,Evacuated:8350,Yes,Hydrological Department Report,,,,,,,,
Flood,2016-08-31 09:07:47,Ghanche,35.9586,76.7898,River Flood,243.0,1287.0,2.5,"Area:37.7 sq km, Population:1274","Infrastructure:186244, Crops:9542, Livelihoods:26605",29,Evacuated:8008,No,Hydrological Department Report,,,,,,,,
Flood,2013-08-26 07:34:48,Ghanche,35.1977,75.6339,Urban Flood,94.5,4411.7,2.4,"Area:3.9 sq km, Population:7236","Infrastructure:334423, Crops:7550, Livelihoods:32709",27,Evacuated:5533,No,Hydrological Department Report,,,,,,,,
Flood,2013-10-24 19:49:50,Ghanche,36.3004,76.9784,Flash Flood,59.0,4714.2,3.7,"Area:15.7 sq km, Population:4738","Infrastructure:54896, Crops:9581, Livelihoods:37995",24,Evacuated:8237,Yes,Hydrological Department Report,,,,,,,,
Flood,2015-09-03 12:29:48,Ghanche,35.6344,75.6373,River Flood,69.1,2046.2,8.1,"Area:13.5 sq km, Population:5566","Infrastructure:173306, Crops:9314, Livelihoods:49306",4,Evacuated:237,No,Hydrological Department Report,,,,,,,,
Flood,2022-02-04 11:04:03,Ghanche,35.432,76.6784,Urban Flood,297.9,1706.9,5.8,"Area:37.8 sq km, Population:6040","Infrastructure:342259, Crops:7577, Livelihoods:11032",23,Evacuated:2990,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-07-25 11:33:15,Ghanche,35.3066,75.2018,Flash Flood,131.9,3910.0,9.8,"Area:12.3 sq km, Population:4184","Infrastructure:16216, Crops:8451, Livelihoods:45912",15,Evacuated:9477,Yes,Hydrological Department Report,,,,,,,,
Flood,2022-11-28 06:15:45,Ghanche,36.8859,74.6718,Flash Flood,424.2,388.2,4.9,"Area:15.6 sq km, Population:3147","Infrastructure:133268, Crops:4178, Livelihoods:41462",8,Evacuated:9087,No,Hydrological Department Report,,,,,,,,
Flood,2021-06-16 23:29:57,Ghanche,35.4636,75.6068,Urban Flood,259.7,3045.8,4.8,"Area:22.0 sq km, Population:8070","Infrastructure:334063, Crops:2122, Livelihoods:10503",12,Evacuated:2600,No,Hydrological Department Report,,,,,,,,
Flood,2019-01-19 11:57:25,Ghanche,35.9136,76.2154,River Flood,432.1,4193.9,7.5,"Area:32.0 sq km, Population:9757","Infrastructure:29272, Crops:5337, Livelihoods:30985",8,Evacuated:7338,Yes,Hydrological Department Report,,,,,,,,
Flood,2013-02-08 00:46:08,Ghanche,35.9299,75.8917,Flash Flood,51.9,2940.7,1.5,"Area:38.0 sq km, Population:6795","Infrastructure:224137, Crops:9757, Livelihoods:14747",6,Evacuated:4243,No,Hydrological Department Report,,,,,,,,
Flood,2016-02-16 12:59:40,Ghanche,35.7912,75.6164,Flash Flood,263.8,4339.9,8.9,"Area:18.9 sq km, Population:9715","Infrastructure:107615, Crops:4984, Livelihoods:35842",2,Evacuated:1315,No,Hydrological Department Report,,,,,,,,
Flood,2018-04-16 21:09:43,Ghanche,36.4989,76.5905,Flash Flood,155.4,1798.2,4.1,"Area:44.6 sq km, Population:909","Infrastructure:378969, Crops:2335, Livelihoods:1428",22,Evacuated:6969,No,Hydrological Department Report,,,,,,,,
Flood,2020-04-10 06:17:18,Ghanche,36.3055,74.3603,Urban Flood,224.9,3066.8,5.3,"Area:4.7 sq km, Population:1916","Infrastructure:264892, Crops:7359, Livelihoods:241",15,Evacuated:7650,No,Hydrological Department Report,,,,,,,,
Flood,2015-05-13 02:35:41,Ghanche,35.9271,75.9186,Urban Flood,273.3,4030.4,7.4,"Area:19.9 sq km, Population:7154","Infrastructure:44973, Crops:1193, Livelihoods:30068",27,Evacuated:7848,No,Hydrological Department Report,,,,,,,,
Earthquake,2020-06-11 15:06:54,Ghanche,36.8381,74.2126,,,,,,,,,,Seismic Monitoring Center Report,3.4,41.4,V,"P-wave: 1.96, S-wave: 2.48","Count: 5, Magnitude: 3.4","Deaths: 13, Injuries: 443","Buildings: 83, Bridges: 7, Roads: 9",Evacuations Conducted
Earthquake,2018-12-09 15:26:18,Gilgit,35.4311,75.2646,,,,,,,,,,Seismic Monitoring Center Report,4.4,46.8,VIII,"P-wave: 1.7, S-wave: 1.56","Count: 10, Magnitude: 4.2","Deaths: 72, Injuries: 130","Buildings: 104, Bridges: 1, Roads: 10",Emergency Relief Sent
Earthquake,2019-05-11 15:18:44,Hunza,36.308,75.5172,,,,,,,,,,Seismic Monitoring Center Report,3.0,33.6,IV,"P-wave: 1.74, S-wave: 3.41","Count: 10, Magnitude: 4.5","Deaths: 16, Injuries: 358","Buildings: 168, Bridges: 5, Roads: 14",Emergency Relief Sent
Earthquake,2021-02-28 14:26:16,Astore,35.6425,75.8202,,,,,,,,,,Seismic Monitoring Center Report,7.4,46.1,IV,"P-wave: 1.21, S-wave: 1.65","Count: 6, Magnitude: 4.3","Deaths: 64, Injuries: 162","Buildings: 164, Bridges: 3, Roads: 6",Infrastructure Assessment
Earthquake,2020-02-09 22:48:06,Ghanche,35.8799,76.7796,,,,,,,,,,Seismic Monitoring Center Report,5.9,24.6,VIII,"P-wave: 2.04, S-wave: 1.51","Count: 5, Magnitude: 5.0","Deaths: 32, Injuries: 133","Buildings: 191, Bridges: 1, Roads: 19",Infrastructure Assessment
Earthquake,2016-06-18 14:28:17,Hunza,35.6629,74.0477,,,,,,,,,,Seismic Monitoring Center Report,5.7,32.5,IV,"P-wave: 0.66, S-wave: 2.63","Count: 2, Magnitude: 4.1","Deaths: 0, Injuries: 184","Buildings: 190, Bridges: 8, Roads: 13",Infrastructure Assessment
Earthquake,2018-05-19 12:55:27,Astore,36.0809,74.0151,,,,,,,,,,Seismic Monitoring Center Report,7.2,15.4,VIII,"P-wave: 2.24, S-wave: 3.95","Count: 2, Magnitude: 5.1","Deaths: 18, Injuries: 36","Buildings: 86, Bridges: 8, Roads: 15",Emergency Relief Sent
Earthquake,2018-12-14 21:55:41,Ghanche,35.4673,74.4771,,,,,,,,,,Seismic Monitoring Center Report,3.2,20.3,V,"P-wave: 2.31, S-wave: 2.69","Count: 1, Magnitude: 4.3","Deaths: 82, Injuries: 475","Buildings: 103, Bridges: 9, Roads: 14",Emergency Relief Sent
Earthquake,2016-03-16 12:19:51,Ghanche,36.455,75.8462,,,,,,,,,,Seismic Monitoring Center Report,4.5,9.4,VI,"P-wave: 2.34, S-wave: 2.94","Count: 1, Magnitude: 4.6","Deaths: 49, Injuries: 313","Buildings: 39, Bridges: 10, Roads: 11",Infrastructure Assessment
Earthquake,2018-09-25 08:07:01,Astore,36.2157,76.3151,,,,,,,,,,Seismic Monitoring Center Report,3.7,26.4,VI,"P-wave: 1.23, S-wave: 1.34","Count: 1, Magnitude: 5.0","Deaths: 11, Injuries: 408","Buildings: 13, Bridges: 6, Roads: 18",Emergency Relief Sent
Earthquake,2016-06-13 18:44:51,Ghanche,36.3644,74.1759,,,,,,,,,,Seismic Monitoring Center Report,3.2,17.2,V,"P-wave: 0.87, S-wave: 2.75","Count: 5, Magnitude: 2.6","Deaths: 43, Injuries: 160","Buildings: 168, Bridges: 10, Roads: 1",Infrastructure Assessment
Earthquake,2016-03-03 05:09:20,Gilgit,36.4913,75.3074,,,,,,,,,,Seismic Monitoring Center Report,5.5,26.9,IV,"P-wave: 0.69, S-wave: 3.47","Count: 2, Magnitude: 5.2","Deaths: 51, Injuries: 153","Buildings: 188, Bridges: 3, Roads: 14",Emergency Relief Sent
Earthquake,2020-02-12 17:33:15,Gilgit,35.7142,76.0985,,,,,,,,,,Seismic Monitoring Center Report,5.8,34.6,IX,"P-wave: 1.98, S-wave: 1.29","Count: 7, Magnitude: 4.7","Deaths: 70, Injuries: 230","Buildings: 12, Bridges: 9, Roads: 20",Infrastructure Assessment
Earthquake,2014-04-18 15:55:51,Astore,36.4726,75.311,,,,,,,,,,Seismic Monitoring Center Report,3.6,29.9,IV,"P-wave: 1.16, S-wave: 1.78","Count: 6, Magnitude: 3.8","Deaths: 9, Injuries: 407","Buildings: 32, Bridges: 5, Roads: 17",Emergency Relief Sent
Earthquake,2020-09-14 12:48:08,Astore,36.7357,76.8402,,,,,,,,,,Seismic Monitoring Center Report,3.3,9.9,VII,"P-wave: 1.9, S-wave: 3.09","Count: 9, Magnitude: 4.3","Deaths: 66, Injuries: 462","Buildings: 132, Bridges: 10, Roads: 14",Evacuations Conducted
Earthquake,2016-05-09 22:15:27,Gilgit,36.7741,75.8654,,,,,,,,,,Seismic Monitoring Center Report,4.4,35.4,IV,"P-wave: 1.26, S-wave: 1.73","Count: 2, Magnitude: 5.2","Deaths: 9, Injuries: 81","Buildings: 200, Bridges: 9, Roads: 6",Evacuations Conducted
Earthquake,2014-11-16 20:13:19,Astore,36.2324,74.7003,,,,,,,,,,Seismic Monitoring Center Report,3.1,41.6,IX,"P-wave: 1.64, S-wave: 2.16","Count: 7, Magnitude: 3.4","Deaths: 40, Injuries: 49","Buildings: 86, Bridges: 1, Roads: 10",Evacuations Conducted
Earthquake,2014-07-20 12:45:29,Gilgit,36.4715,76.2329,,,,,,,,,,Seismic Monitoring Center Report,4.0,30.4,V,"P-wave: 1.21, S-wave: 3.48","Count: 7, Magnitude: 4.6","Deaths: 19, Injuries: 335","Buildings: 174, Bridges: 7, Roads: 16",Evacuations Conducted
Earthquake,2017-03-11 14:11:07,Hunza,35.7992,74.0368,,,,,,,,,,Seismic Monitoring Center Report,6.2,48.5,VI,"P-wave: 1.94, S-wave: 1.12","Count: 0, Magnitude: 4.0","Deaths: 60, Injuries: 500","Buildings: 21, Bridges: 6, Roads: 15",Evacuations Conducted
Earthquake,2014-05-08 17:33:47,Ghanche,35.8923,74.4453,,,,,,,,,,Seismic Monitoring Center Report,5.3,15.0,VII,"P-wave: 1.33, S-wave: 3.19","Count: 0, Magnitude: 3.2","Deaths: 7, Injuries: 81","Buildings: 145, Bridges: 7, Roads: 19",Evacuations Conducted
Earthquake,2014-08-16 18:03:34,Hunza,35.5031,76.3519,,,,,,,,,,Seismic Monitoring Center Report,4.8,44.7,V,"P-wave: 1.29, S-wave: 2.83","Count: 3, Magnitude: 2.5","Deaths: 66, Injuries: 466","Buildings: 153, Bridges: 4, Roads: 16",Evacuations Conducted
Earthquake,2017-12-02 22:27:25,Astore,36.5636,76.1529,,,,,,,,,,Seismic Monitoring Center Report,3.8,45.5,V,"P-wave: 1.94, S-wave: 3.93","Count: 1, Magnitude: 2.7","Deaths: 60, Injuries: 242","Buildings: 135, Bridges: 5, Roads: 12",Emergency Relief Sent
Earthquake,2017-08-14 08:49:22,Gilgit,36.438,74.2604,,,,,,,,,,Seismic Monitoring Center Report,3.4,35.9,IV,"P-wave: 1.29, S-wave: 3.85","Count: 4, Magnitude: 3.0","Deaths: 8, Injuries: 14","Buildings: 166, Bridges: 6, Roads: 20",Emergency Relief Sent
Earthquake,2022-12-18 02:47:10,Ghanche,36.3855,74.0369,,,,,,,,,,Seismic Monitoring Center Report,7.4,6.8,VII,"P-wave: 1.74, S-wave: 1.21","Count: 0, Magnitude: 3.1","Deaths: 34, Injuries: 426","Buildings: 131, Bridges: 6, Roads: 14",Evacuations Conducted
Earthquake,2017-01-17 21:00:02,Gilgit,36.4134,75.3676,,,,,,,,,,Seismic Monitoring Center Report,3.9,32.6,V,"P-wave: 1.7, S-wave: 1.36","Count: 6, Magnitude: 3.0","Deaths: 34, Injuries: 148","Buildings: 174, Bridges: 9, Roads: 20",Evacuations Conducted
Earthquake,2016-02-14 07:08:23,Astore,36.4833,75.1826,,,,,,,,,,Seismic Monitoring Center Report,4.6,19.2,IV,"P-wave: 0.78, S-wave: 3.9","Count: 5, Magnitude: 2.7","Deaths: 75, Injuries: 131","Buildings: 63, Bridges: 8, Roads: 1",Infrastructure Assessment
Earthquake,2016-09-04 09:11:57,Gilgit,35.9765,74.3876,,,,,,,,,,Seismic Monitoring Center Report,5.0,33.2,VI,"P-wave: 2.06, S-wave: 3.73","Count: 9, Magnitude: 4.2","Deaths: 91, Injuries: 295","Buildings: 71, Bridges: 4, Roads: 11",Evacuations Conducted
Earthquake,2016-09-08 17:46:33,Astore,36.6806,74.1877,,,,,,,,,,Seismic Monitoring Center Report,4.8,27.4,IV,"P-wave: 1.87, S-wave: 3.89","Count: 6, Magnitude: 3.8","Deaths: 55, Injuries: 126","Buildings: 7, Bridges: 4, Roads: 15",Emergency Relief Sent
Earthquake,2014-03-24 07:41:28,Astore,36.6709,75.1565,,,,,,,,,,Seismic Monitoring Center Report,6.1,34.1,VIII,"P-wave: 2.05, S-wave: 3.24","Count: 6, Magnitude: 4.2","Deaths: 31, Injuries: 14","Buildings: 122, Bridges: 7, Roads: 17",Infrastructure Assessment
Earthquake,2018-03-06 15:39:23,Astore,35.7231,76.7841,,,,,,,,,,Seismic Monitoring Center Report,5.9,38.4,VII,"P-wave: 0.83, S-wave: 2.07","Count: 4, Magnitude: 5.1","Deaths: 96, Injuries: 354","Buildings: 193, Bridges: 6, Roads: 9",Evacuations Conducted
Earthquake,2018-12-21 18:26:00,Astore,36.6764,75.5375,,,,,,,,,,Seismic Monitoring Center Report,5.1,18.4,VII,"P-wave: 0.84, S-wave: 2.31","Count: 8, Magnitude: 4.6","Deaths: 46, Injuries: 351","Buildings: 21, Bridges: 1, Roads: 16",Evacuations Conducted
Earthquake,2014-05-29 09:36:24,Astore,36.9705,75.342,,,,,,,,,,Seismic Monitoring Center Report,4.9,36.9,IV,"P-wave: 0.94, S-wave: 1.13","Count: 9, Magnitude: 4.6","Deaths: 3, Injuries: 478","Buildings: 94, Bridges: 9, Roads: 18",Evacuations Conducted
Earthquake,2019-09-03 01:29:07,Astore,35.4713,75.1158,,,,,,,,,,Seismic Monitoring Center Report,5.7,18.6,IX,"P-wave: 2.15, S-wave: 2.55","Count: 7, Magnitude: 4.8","Deaths: 25, Injuries: 216","Buildings: 30, Bridges: 10, Roads: 4",Infrastructure Assessment
Earthquake,2019-11-18 06:45:58,Ghanche,36.1186,76.7845,,,,,,,,,,Seismic Monitoring Center Report,4.1,14.9,VI,"P-wave: 1.12, S-wave: 1.49","Count: 0, Magnitude: 5.5","Deaths: 59, Injuries: 122","Buildings: 19, Bridges: 1, Roads: 10",Emergency Relief Sent
Earthquake,2014-02-09 18:20:02,Gilgit,36.9859,76.2354,,,,,,,,,,Seismic Monitoring Center Report,5.4,9.1,V,"P-wave: 0.7, S-wave: 3.7","Count: 5, Magnitude: 4.9","Deaths: 17, Injuries: 355","Buildings: 117, Bridges: 1, Roads: 2",Emergency Relief Sent
Earthquake,2014-09-07 11:30:45,Ghanche,35.5954,74.7575,,,,,,,,,,Seismic Monitoring Center Report,7.3,23.6,VIII,"P-wave: 1.96, S-wave: 1.5","Count: 8, Magnitude: 5.0","Deaths: 33, Injuries: 211","Buildings: 136, Bridges: 1, Roads: 7",Evacuations Conducted
Earthquake,2022-06-09 20:45:54,Hunza,35.8396,74.2424,,,,,,,,,,Seismic Monitoring Center Report,7.2,32.3,IX,"P-wave: 2.15, S-wave: 3.41","Count: 3, Magnitude: 3.5","Deaths: 19, Injuries: 379","Buildings: 129, Bridges: 4, Roads: 10",Emergency Relief Sent
Earthquake,2020-01-22 11:51:58,Ghanche,36.1353,74.1749,,,,,,,,,,Seismic Monitoring Center Report,5.3,39.7,VI,"P-wave: 1.05, S-wave: 1.03","Count: 8, Magnitude: 2.5","Deaths: 5, Injuries: 164","Buildings: 156, Bridges: 1, Roads: 9",Infrastructure Assessment
Earthquake,2014-12-27 19:43:56,Ghanche,35.0288,74.7218,,,,,,,,,,Seismic Monitoring Center Report,4.3,7.4,IV,"P-wave: 1.42, S-wave: 2.16","Count: 2, Magnitude: 5.1","Deaths: 40, Injuries: 438","Buildings: 80, Bridges: 1, Roads: 5",Infrastructure Assessment
Earthquake,2019-01-28 18:58:06,Gilgit,36.8032,76.1166,,,,,,,,,,Seismic Monitoring Center Report,6.8,7.0,VII,"P-wave: 1.71, S-wave: 2.52","Count: 3, Magnitude: 4.6","Deaths: 2, Injuries: 48","Buildings: 160, Bridges: 3, Roads: 19",Emergency Relief Sent
Earthquake,2020-11-06 18:22:34,Gilgit,35.4851,74.8471,,,,,,,,,,Seismic Monitoring Center Report,5.4,43.8,VI,"P-wave: 1.25, S-wave: 1.79","Count: 6, Magnitude: 4.2","Deaths: 90, Injuries: 406","Buildings: 172, Bridges: 1, Roads: 4",Emergency Relief Sent
Earthquake,2021-06-18 05:05:34,Ghanche,35.6277,76.8248,,,,,,,,,,Seismic Monitoring Center Report,4.5,43.1,IX,"P-wave: 0.65, S-wave: 3.89","Count: 0, Magnitude: 2.6","Deaths: 17, Injuries: 75","Buildings: 129, Bridges: 5, Roads: 18",Evacuations Conducted
Earthquake,2016-12-08 22:53:11,Gilgit,36.2299,75.0225,,,,,,,,,,Seismic Monitoring Center Report,6.8,25.3,IX,"P-wave: 1.11, S-wave: 2.4","Count: 5, Magnitude: 3.8","Deaths: 15, Injuries: 465","Buildings: 180, Bridges: 2, Roads: 7",Evacuations Conducted
Earthquake,2016-05-31 09:10:24,Ghanche,35.9381,76.5846,,,,,,,,,,Seismic Monitoring Center Report,7.2,23.5,IV,"P-wave: 1.8, S-wave: 3.04","Count: 1, Magnitude: 4.8","Deaths: 16, Injuries: 235","Buildings: 150, Bridges: 8, Roads: 19",Emergency Relief Sent
Earthquake,2016-04-06 14:02:39,Gilgit,35.6305,75.9723,,,,,,,,,,Seismic Monitoring Center Report,3.4,44.1,VI,"P-wave: 0.98, S-wave: 2.24","Count: 10, Magnitude: 3.3","Deaths: 33, Injuries: 320","Buildings: 95, Bridges: 8, Roads: 1",Infrastructure Assessment
Earthquake,2016-12-05 14:42:38,Hunza,36.5047,74.0172,,,,,,,,,,Seismic Monitoring Center Report,6.5,43.2,VI,"P-wave: 2.37, S-wave: 1.61","Count: 2, Magnitude: 5.0","Deaths: 8, Injuries: 188","Buildings: 200, Bridges: 4, Roads: 5",Evacuations Conducted
Earthquake,2013-01-09 20:39:09,Hunza,35.9681,74.2505,,,,,,,,,,Seismic Monitoring Center Report,4.5,14.0,V,"P-wave: 1.69, S-wave: 3.11","Count: 5, Magnitude: 3.3","Deaths: 3, Injuries: 145","Buildings: 58, Bridges: 1, Roads: 15",Infrastructure Assessment
Earthquake,2013-09-04 19:40:37,Hunza,35.9931,74.0462,,,,,,,,,,Seismic Monitoring Center Report,4.2,26.8,VII,"P-wave: 1.87, S-wave: 3.25","Count: 5, Magnitude: 4.5","Deaths: 86, Injuries: 276","Buildings: 66, Bridges: 5, Roads: 8",Evacuations Conducted
